approach_displacement	approach_deflection	retract_displacement	retract_deflection
48.43462	-13.01873	48.56187	-11.354610000000001
48.51575	-12.80564	48.64301	-11.395199999999999
48.59688	-12.75491	48.72414	-11.34446
48.67801	-12.978140000000002	48.80527	-11.354610000000001
48.75914	-13.07962	48.8864	-11.40534
48.84027	-13.05932	48.967529999999996	-11.40534
48.92141	-13.11006	49.04866	-11.52711
49.00254	-13.160789999999999	49.12979	-11.59814
49.08367	-13.28256	49.21092	-11.537260000000002
49.1648	-13.23182	49.29205	-11.67932
49.24593	-13.11006	49.37318	-11.67932
49.32706	-13.069469999999999	49.45432	-11.750350000000001
49.40819	-13.13035	49.53545	-11.7402
49.48932	-13.36374	49.61658	-11.841669999999999
49.57045	-13.25212	49.69771	-11.93299
49.65158	-13.201379999999999	49.77884	-11.93299
49.73272	-13.15065	49.85997	-12.01417
49.81385	-13.33329	49.9411	-12.01417
49.89498	-13.312999999999999	50.02223	-12.095350000000002
49.97611	-13.37388	50.10336	-12.04461
50.05724	-13.32315	50.18449	-12.14608
50.13837	-13.384030000000001	50.26563	-12.13594
50.2195	-13.54638	50.34676	-12.23741
50.30063	-13.50579	50.42789	-12.23741
50.38176	-13.52609	50.50902	-12.318579999999999
50.46289	-13.586969999999999	50.59015	-12.308440000000001
50.54403	-13.566679999999998	50.67128	-12.40991
50.62516	-13.607270000000002	50.75241	-12.44035
50.70629	-13.59712	50.83354	-12.551969999999999
50.78742	-13.70874	50.91467	-12.66359
50.86855	-13.353589999999999	50.9958	-12.612850000000002
50.94968	-13.73918	51.07693	-12.65344
51.03081	-13.81021	51.15807	-12.66359
51.11194	-13.81021	51.2392	-12.876669999999999
51.19307	-13.80006	51.32033	-12.7752
51.2742	-13.718879999999999	51.40146	-12.85638
51.35534	-13.820350000000001	51.48259	-12.89697
51.43647	-13.830499999999999	51.563720000000004	-12.89697
51.5176	-13.820350000000001	51.64485	-13.02888
51.59873	-13.789909999999999	51.72598	-13.02888
51.67986	-13.89138	51.80711	-13.05932
51.76099	-13.982709999999999	51.88824	-13.089760000000002
51.84212	-14.07403	51.96938	-13.13035
51.92325	-14.084179999999998	52.05051	-13.09991
52.00438	-14.13491	52.13164	-13.07962
52.08551	-13.93197	52.21277	-13.1202
52.16665	-14.07403	52.2939	-13.201379999999999
52.24778	-14.18565	52.37503	-13.1405
52.32891	-14.06388	52.45616	-13.262260000000001
52.41004	-14.1755	52.53729	-13.27241
52.49117	-14.21609	52.61842	-13.384030000000001
52.5723	-14.25668	52.69955	-13.40432
52.65343	-14.05374	52.78069	-13.50579
52.73456	-14.25668	52.86182	-13.51594
52.81569	-14.3683	52.94295	-13.586969999999999
52.89682	-14.124770000000002	53.02408	-13.55653
52.97795	-14.236389999999998	53.10521	-13.607270000000002
53.05909	-14.195799999999998	53.18634	-13.72903
53.14022	-14.297270000000001	53.26747	-13.72903
53.22135	-14.3683	53.3486	-13.88124
53.30248	-14.3683	53.42973	-13.88124
53.38361	-14.490060000000001	53.51086	-13.92182
53.46474	-14.61183	53.592	-13.982709999999999
53.54587	-14.55095	53.67313	-13.95227
53.627	-14.47992	53.75426	-13.95227
53.70813	-14.46977	53.83539	-14.09433
53.78926	-14.490060000000001	53.91652	-14.13491
53.8704	-14.50021	53.99765	-14.13491
53.95153	-14.51036	54.07878	-14.195799999999998
54.03266	-14.601679999999998	54.159910000000004	-14.236389999999998
54.11379	-14.59153	54.24104	-14.30742
54.19492	-14.57124	54.32217	-14.3683
54.27605	-14.70315	54.40331	-14.378440000000001
54.35718	-14.814770000000001	54.48444	-14.46977
54.43831	-14.73359	54.56557	-14.51036
54.51944	-14.79448	54.6467	-14.62198
54.60057	-14.662560000000001	54.72783	-14.581389999999999
54.68171	-14.84521	54.80896	-14.72345
54.76284	-14.824919999999999	54.89009	-14.76403
54.84397	-14.91624	54.97122	-14.814770000000001
54.9251	-15.007570000000001	55.05235	-14.865509999999999
55.00623	-15.01771	55.13348	-14.855360000000001
55.08736	-14.91624	55.21461	-14.865509999999999
55.16849	-14.895950000000001	55.29575	-14.946679999999999
55.24962	-14.8858	55.37688	-14.93654
55.33075	-14.80462	55.45801	-14.68286
55.41188	-14.895950000000001	55.53914	-14.65242
55.49302	-14.98727	55.62027	-14.78433
55.57415	-15.10904	55.7014	-14.83506
55.65528	-15.0583	55.78253	-14.895950000000001
55.73641	-15.04815	55.86366	-14.906089999999999
55.81754	-15.2511	55.94479	-14.92639
55.89867	-15.30183	56.02592	-14.93654
55.9798	-14.966980000000001	56.10706	-14.906089999999999
56.06093	-14.966980000000001	56.18819	-15.007570000000001
56.14206	-15.007570000000001	56.26932	-15.21051
56.22319	-15.24095	56.35045	-15.14963
56.30433	-15.19021	56.43158	-15.10904
56.38546	-15.26124	56.51271	-15.13948
56.46659	-15.14963	56.59384	-15.21051
56.54772	-15.2511	56.67497	-15.24095
56.62885	-15.24095	56.756100000000004	-15.342419999999999
56.70998	-15.31198	56.83723	-15.332270000000001
56.79111	-15.2511	56.91837	-15.47433
56.87224	-15.35257	56.9995	-15.423599999999999
56.95337	-15.28154	57.08063	-15.28154
57.0345	-15.484480000000001	57.16176	-15.08874
57.11563	-15.383009999999999	57.24289	-15.119179999999998
57.19677	-15.423599999999999	57.32402	-15.220650000000001
57.2779	-15.44389	57.40515	-15.18007
57.35903	-15.413450000000001	57.48628	-15.26124
57.44016	-15.5758	57.56741	-15.383009999999999
57.52129	-15.454039999999999	57.64854	-15.36271
57.60242	-15.62654	57.72968	-15.51492
57.68355	-15.4033	57.81081	-15.50477
57.76468	-15.484480000000001	57.89194	-15.565660000000001
57.84581	-15.68742	57.97307	-15.54536
57.92694	-15.60625	58.0542	-15.54536
58.00808	-15.7686	58.13533	-15.494629999999999
58.08921	-15.7686	58.21646	-15.413450000000001
58.17034	-15.67727	58.29759	-15.47433
58.25147	-15.64683	58.37872	-15.464179999999999
58.3326	-15.616389999999999	58.45985	-15.50477
58.41373	-15.71786	58.54099	-15.636690000000002
58.49486	-15.64683	58.62212	-15.60625
58.57599	-15.68742	58.70325	-15.5758
58.65712	-15.53521	58.78438	-15.66713
58.73825	-15.7686	58.86551	-15.65698
58.81939	-15.62654	58.94664	-15.67727
58.90052	-15.66713	59.02777	-15.75845
58.98165	-15.9208	59.1089	-15.70772
59.06278	-15.930950000000001	59.19003	-15.525070000000001
59.14391	-16.05272	59.27116	-15.636690000000002
59.22504	-15.79904	59.352290000000004	-15.62654
59.30617	-15.84978	59.43343	-15.62654
59.3873	-16.022280000000002	59.51456	-15.65698
59.46843	-15.91066	59.59569	-15.62654
59.54956	-15.81933	59.67682	-15.67727
59.6307	-15.88022	59.75795	-15.44389
59.71183	-16.16433	59.83908	-15.20036
59.79296	-16.15419	59.92021	-15.12933
59.87409	-16.15419	60.00134	-15.19021
59.95522	-16.00198	60.08247	-15.159770000000002
60.03635	-16.05272	60.1636	-15.28154
60.11748	-16.04257	60.24474	-15.342419999999999
60.19861	-16.174480000000003	60.32587	-15.30183
60.27974	-16.113599999999998	60.407	-15.31198
60.36087	-16.01213	60.48813	-15.332270000000001
60.44201	-16.22522	60.56926	-15.32213
60.52314	-16.05272	60.65039	-15.159770000000002
60.60427	-16.15419	60.73152	-15.14963
60.6854	-16.06286	60.81265	-15.21051
60.76653	-16.26581	60.89378	-15.26124
60.84766	-16.25566	60.97491	-15.2511
60.92879	-16.36728	61.05605	-15.28154
61.00992	-16.10345	61.13718	-15.332270000000001
61.09105	-16.10345	61.21831	-15.29168
61.17218	-16.499190000000002	61.29944	-15.484480000000001
61.25331	-16.346980000000002	61.38057	-15.383009999999999
61.33445	-16.428160000000002	61.4617	-15.36271
61.41558	-16.23536	61.54283	-15.32213
61.49671	-16.20492	61.62396	-15.39316
61.57784	-16.48904	61.70509	-15.53521
61.65897	-16.24551	61.78622	-15.454039999999999
61.7401	-16.38757	61.86736	-15.454039999999999
61.82123	-16.36728	61.94849	-15.50477
61.90236	-16.15419	62.02962	-15.47433
61.98349	-16.31654	62.11075	-15.64683
62.06462	-16.37742	62.19188	-15.70772
62.14576	-16.39772	62.27301	-15.72801
62.22689	-16.57022	62.35414	-15.748299999999999
62.30802	-16.67169	62.43527	-15.68742
62.38915	-16.53978	62.5164	-15.809190000000001
62.47028	-16.580370000000002	62.59753	-15.859919999999999
62.55141	-16.357129999999998	62.67867	-15.75845
62.63254	-16.346980000000002	62.7598	-15.83963
62.71367	-16.499190000000002	62.84093	-15.83963
62.7948	-16.81375	62.92206	-15.95125
62.87593	-16.87463	63.00319	-16.00198
62.95707	-16.4586	63.08432	-15.98169
63.0382	-16.428160000000002	63.16545	-15.890360000000001
63.11933	-16.70213	63.24658	-15.99183
63.20046	-16.73257	63.32771	-16.01213
63.28159	-16.651400000000002	63.40884	-16.08316
63.36272	-16.651400000000002	63.48997	-16.06286
63.44385	-16.68184	63.57111	-15.98169
63.52498	-16.69198	63.65224	-16.23536
63.60611	-16.75287	63.73337	-16.26581
63.68724	-16.59051	63.8145	-16.22522
63.76838	-16.79346	63.89563	-16.16433
63.84951	-16.6311	63.97676	-16.36728
63.93064	-16.53978	64.05789	-16.428160000000002
64.01176	-16.59051	64.13902	-16.25566
64.0929	-16.67169	64.22015	-16.357129999999998
64.17403	-16.88478	64.30128	-16.40787
64.25516	-16.6311	64.38242	-16.40787
64.33629	-16.75287	64.46355	-16.37742
64.41742	-16.83404	64.54468	-16.38757
64.49855	-16.66154	64.62581	-16.44845
64.57968	-16.8036	64.70694	-16.39772
64.66081	-16.92537	64.78807	-16.33684
64.74194	-16.68184	64.8692	-16.31654
64.82307	-16.915219999999998	64.95033	-16.37742
64.90421	-17.08772	65.03146	-16.44845
64.98534	-17.01669	65.11259	-16.60066
65.06647	-16.9964	65.19373	-16.64125
65.1476	-16.75287	65.27486	-16.68184
65.22873	-16.71228	65.35599	-16.651400000000002
65.30986	-16.77316	65.43712	-16.62095
65.39099	-16.81375	65.51825	-16.72243
65.47212	-16.87463	65.59938	-16.73257
65.55325	-17.04713	65.68051	-16.651400000000002
65.63438	-17.02684	65.76164	-16.580370000000002
65.71552	-16.92537	65.84277	-16.346980000000002
65.79665	-16.81375	65.9239	-16.48904
65.87778	-16.95581	66.00504	-16.6311
65.95891	-17.13846	66.08617	-16.6311
66.04004	-17.1689	66.1673	-16.60066
66.12117	-16.915219999999998	66.24843	-16.56007
66.2023	-17.057280000000002	66.32956	-16.59051
66.28343	-16.915219999999998	66.41069	-16.60066
66.36456	-16.823900000000002	66.49182	-16.4789
66.44569	-17.02684	66.57295	-16.61081
66.52682	-17.23993	66.65408	-16.61081
66.60796	-17.08772	66.73521	-16.68184
66.68909	-16.96596	66.81635	-16.72243
66.77022	-17.00654	66.89748	-16.77316
66.85135	-17.209490000000002	66.97861	-16.89493
66.93248	-17.40228	67.05974	-16.93552
67.01361	-17.08772	67.14087	-16.763009999999998
67.09474	-17.03699	67.222	-16.77316
67.17587	-16.93552	67.30313	-17.00654
67.257	-16.92537	67.38426	-17.1486
67.33813	-17.04713	67.46539	-17.02684
67.41927	-17.13846	67.54652	-16.95581
67.5004	-17.18919	67.62766	-17.12831
67.58153	-17.392139999999998	67.70879	-17.10802
67.66266	-17.392139999999998	67.78992	-16.96596
67.74379	-17.07757	67.87105	-17.11816
67.82492	-17.18919	67.95218	-16.94566
67.90605	-17.33125	68.03331	-17.067429999999998
67.98718	-17.49361	68.11444	-17.057280000000002
68.06831	-17.48346	68.19557	-17.00654
68.14944	-17.28052	68.2767	-16.86448
68.23058	-17.21963	68.35783	-17.03699
68.31171	-17.3414	68.43896	-17.01669
68.39284	-17.321099999999998	68.5201	-17.02684
68.47397	-17.01669	68.60123	-17.10802
68.5551	-17.209490000000002	68.68236	-17.21963
68.63623	-17.321099999999998	68.76349	-17.1486
68.71736	-17.35155	68.84462	-17.321099999999998
68.79849	-17.3414	68.92575	-17.27037
68.87962	-17.50375	69.00688	-17.23993
68.96075	-17.26022	69.08801	-17.25008
69.04189	-17.1486	69.16914	-17.35155
69.12302	-17.44287	69.25027	-17.473309999999998
69.20415	-17.23993	69.33141	-17.41243
69.28528	-17.49361	69.41254	-17.44287
69.36641	-17.54434	69.49367	-17.41243
69.44754	-17.80817	69.5748	-17.36169
69.52867	-17.63567	69.65593	-17.29066
69.6098	-17.37184	69.73706	-17.00654
69.69093	-17.48346	69.81819	-16.75287
69.77206	-17.59508	69.89932	-17.03699
69.8532	-17.60522	69.98045	-16.98625
69.93433	-17.473309999999998	70.06158	-16.79346
70.01546	-17.27037	70.14272	-16.74272
70.09659	-17.26022	70.22385	-16.84419
70.17772	-17.36169	70.30498	-16.78331
70.25885	-17.44287	70.38611	-16.78331
70.33998	-17.56464	70.46724	-16.85434
70.42111	-17.54434	70.54837	-16.92537
70.50224	-17.40228	70.6295	-16.905070000000002
70.58337	-17.36169	70.71063	-17.00654
70.66451	-17.40228	70.79176	-17.02684
70.74564	-17.55449	70.87289	-16.915219999999998
70.82677	-17.69655	70.95403	-16.88478
70.9079	-17.65596	71.03516	-16.92537
70.98903	-17.55449	71.11629	-16.94566
71.07016	-17.30081	71.19742	-17.12831
71.15129	-17.60522	71.27855	-17.11816
71.23242	-17.77772	71.35968	-17.04713
71.31355	-17.30081	71.44081	-16.92537
71.39468	-17.57478	71.52194	-16.77316
71.47581	-17.55449	71.60307	-17.04713
71.55695	-17.42258	71.6842	-16.94566
71.63808	-17.625519999999998	71.76534	-17.12831
71.71921	-17.5139	71.84647	-17.00654
71.80034	-17.52405	71.9276	-17.26022
71.88147	-17.48346	72.00873	-17.12831
71.9626	-17.58493	72.08986	-17.13846
72.04373	-17.73714	72.17099	-17.23993
72.12486	-17.706690000000002	72.25212	-17.25008
72.20599	-17.625519999999998	72.33325	-17.11816
72.28712	-17.50375	72.41438	-17.28052
72.36826	-17.69655	72.49551	-17.13846
72.44939	-17.81831	72.57664	-17.18919
72.53052	-17.798019999999998	72.65778	-17.067429999999998
72.61165	-17.645809999999997	72.73891	-17.08772
72.69278	-17.392139999999998	72.82004	-17.29066
72.77391	-17.58493	72.90117	-17.27037
72.85504	-17.706690000000002	72.9823	-17.067429999999998
72.93617	-17.71684	73.06343	-17.28052
73.0173	-17.59508	73.14456	-17.29066
73.09843	-17.43272	73.22569	-17.25008
73.17957	-17.838610000000003	73.30682	-17.463160000000002
73.2607	-17.88934	73.38795	-17.392139999999998
73.34183	-17.66611	73.46909	-17.52405
73.42296	-17.69655	73.55022	-17.37184
73.50409	-17.55449	73.63135	-17.5139
73.58522	-17.645809999999997	73.71248	-17.463160000000002
73.66635	-17.65596	73.79361	-17.29066
73.74748	-17.75743	73.87474	-17.49361
73.82861	-17.73714	73.95587	-17.645809999999997
73.90974	-17.92993	74.037	-17.60522
73.99088	-17.858900000000002	74.11813	-17.41243
74.07201	-17.84875	74.19926	-17.392139999999998
74.15314	-17.686400000000003	74.2804	-17.36169
74.23427	-17.89949	74.36153	-17.33125
74.3154	-17.82846	74.44266	-17.35155
74.39653	-17.72699	74.52379	-17.52405
74.47766	-17.56464	74.60492	-17.66611
74.55879	-17.625519999999998	74.68605	-17.65596
74.63992	-17.66611	74.76718	-17.463160000000002
74.72105	-17.72699	74.84831	-17.381990000000002
74.80219	-17.76758	74.92944	-17.55449
74.88332	-17.8792	75.01057	-17.41243
74.96445	-17.96037	75.09171	-17.321099999999998
75.04558	-17.80817	75.17284	-17.36169
75.12671	-17.67625	75.25397	-17.29066
75.20784	-17.43272	75.3351	-17.43272
75.28897	-17.55449	75.41623	-17.28052
75.3701	-17.72699	75.49736	-17.57478
75.45123	-17.66611	75.57849	-17.5139
75.53236	-17.78787	75.65962	-17.43272
75.61349	-17.55449	75.74075	-17.50375
75.69463	-17.86905	75.82188	-17.41243
75.77576	-17.950229999999998	75.90302	-17.43272
75.85689	-17.81831	75.98415	-17.56464
75.93802	-17.65596	76.06528	-17.41243
76.01915	-17.55449	76.14641	-17.473309999999998
76.10028	-17.71684	76.22754	-17.473309999999998
76.18141	-17.69655	76.30867	-17.41243
76.26254	-17.72699	76.3898	-17.43272
76.34367	-17.78787	76.47093	-17.392139999999998
76.4248	-17.534190000000002	76.55206	-17.44287
76.50594	-17.66611	76.63319	-17.67625
76.58707	-17.91978	76.71432	-17.625519999999998
76.6682	-17.90964	76.79546	-17.57478
76.74933	-17.82846	76.87659	-17.67625
76.83046	-18.011110000000002	76.95772	-17.66611
76.91159	-18.16331	77.03885	-17.60522
76.99272	-17.86905	77.11998	-17.534190000000002
77.07385	-17.89949	77.20111	-17.44287
77.15498	-18.011110000000002	77.28224	-17.48346
77.23611	-17.97052	77.36337	-17.625519999999998
77.31725	-17.96037	77.4445	-17.686400000000003
77.39838	-17.950229999999998	77.52563	-17.61537
77.47951	-17.80817	77.60677	-17.58493
77.56064	-17.96037	77.6879	-17.52405
77.64177	-18.11258	77.76903	-17.55449
77.7229	-17.82846	77.85016	-17.55449
77.80403	-17.73714	77.93129	-17.73714
77.88516	-17.42258	78.01242	-17.63567
77.96629	-17.80817	78.09355	-17.60522
78.04742	-18.0314	78.17468	-17.686400000000003
78.12856	-17.90964	78.25581	-17.63567
78.20969	-18.011110000000002	78.33694	-17.5139
78.29082	-18.11258	78.41808	-17.686400000000003
78.37195	-18.15317	78.49921	-17.463160000000002
78.45308	-17.706690000000002	78.58034	-17.706690000000002
78.53421	-17.81831	78.66147	-17.77772
78.61534	-17.88934	78.7426	-17.67625
78.69647	-18.12273	78.82373	-17.67625
78.7776	-17.91978	78.90486	-17.76758
78.85873	-18.04155	78.98599	-17.69655
78.93987	-18.16331	79.06712	-17.63567
79.021	-18.13287	79.14825	-17.56464
79.10213	-17.91978	79.22939	-17.69655
79.18326	-17.686400000000003	79.31052	-17.686400000000003
79.26439	-17.940080000000002	79.39165	-17.71684
79.34552	-17.65596	79.47278	-17.69655
79.42665	-17.55449	79.55391	-17.80817
79.50778	-17.88934	79.63504	-17.80817
79.58891	-17.98067	79.71617	-17.80817
79.67004	-17.99081	79.7973	-17.86905
79.75117	-17.92993	79.87843	-17.71684
79.83231	-18.04155	79.95956	-18.07199
79.91344	-17.798019999999998	80.0407	-17.97052
79.99457	-17.798019999999998	80.12183	-17.76758
80.0757	-17.98067	80.20296	-17.8792
80.15683	-17.69655	80.28409	-17.63567
80.23796	-17.98067	80.36522	-17.798019999999998
80.31909	-18.06184	80.44635	-17.89949
80.40022	-18.011110000000002	80.52748	-17.89949
80.48135	-17.82846	80.60861	-17.74728
80.56248	-17.96037	80.68974	-17.76758
80.64362	-17.950229999999998	80.77087	-17.858900000000002
80.72475	-17.940080000000002	80.85201	-17.96037
80.80588	-18.0517	80.93314	-18.06184
80.88701	-18.26479	81.01427	-17.82846
80.96814	-18.08214	81.0954	-17.86905
81.04927	-18.17346	81.17653	-17.84875
81.1304	-18.23434	81.25766	-17.75743
81.21153	-18.00096	81.33879	-18.06184
81.29266	-17.97052	81.41992	-18.0517
81.37379	-18.13287	81.50105	-18.0314
81.45493	-18.011110000000002	81.58218	-18.06184
81.53606	-18.00096	81.66331	-18.18361
81.61719	-17.81831	81.74445	-18.38655
81.69832	-17.686400000000003	81.82558	-18.35611
81.77945	-17.73714	81.90671	-18.25464
81.86058	-17.97052	81.98784	-18.30537
81.94171	-18.23434	82.06897	-17.89949
82.02284	-17.98067	82.1501	-17.96037
82.10397	-18.0314	82.23123	-17.98067
82.1851	-18.04155	82.31236	-18.08214
82.26624	-18.07199	82.39349	-18.00096
82.34737	-18.12273	82.47462	-17.92993
82.4285	-17.78787	82.55576	-18.0314
82.50963	-17.950229999999998	82.63689	-18.19376
82.59076	-17.8792	82.71802	-18.2242
82.67189	-17.92993	82.79915	-18.34596
82.75302	-17.798019999999998	82.88028	-18.2039
82.83415	-18.18361	82.96141	-18.13287
82.91528	-17.940080000000002	83.04254	-18.04155
82.99641	-17.58493	83.12367	-18.14302
83.07755	-18.07199	83.2048	-18.31552
83.15868	-17.86905	83.28593	-18.32567
83.23981	-17.798019999999998	83.36707	-18.13287
83.32094	-18.0517	83.4482	-18.12273
83.40207	-18.13287	83.52933	-18.19376
83.4832	-17.98067	83.61046	-18.30537
83.56433	-17.89949	83.69159	-18.427139999999998
83.64546	-18.18361	83.77272	-18.48802
83.72659	-18.24449	83.85385	-18.30537
83.80772	-18.02125	83.93498	-18.12273
83.88885	-17.90964	84.01611	-18.29523
83.96999	-17.82846	84.09724	-18.16331
84.05112	-17.89949	84.17838	-18.21405
84.13225	-17.8792	84.25951	-18.24449
84.21338	-17.838610000000003	84.34064	-18.335820000000002
84.29451	-18.00096	84.42177	-18.29523
84.37564	-18.23434	84.5029	-18.32567
84.45677	-17.99081	84.58403	-18.48802
84.5379	-17.75743	84.66516	-18.40684
84.61903	-18.0314	84.74629	-18.18361
84.70016	-18.00096	84.82742	-18.335820000000002
84.7813	-18.04155	84.90855	-18.55905
84.86243	-18.04155	84.98969	-18.53876
84.94356	-18.04155	85.07082	-18.7417
85.02469	-18.18361	85.15195	-18.21405
85.10582	-17.99081	85.23308	-18.416990000000002
85.18695	-18.17346	85.31421	-18.47787
85.26808	-18.0314	85.39534	-18.32567
85.34921	-18.11258	85.47647	-18.55905
85.43034	-18.13287	85.5576	-18.3967
85.51147	-18.26479	85.63873	-18.32567
85.59261	-18.0517	85.71986	-18.3967
85.67374	-18.335820000000002	85.80099	-18.34596
85.75487	-18.274929999999998	85.88213	-18.48802
85.836	-17.798019999999998	85.96326	-18.416990000000002
85.91713	-17.90964	86.04439	-18.50832
85.99826	-17.89949	86.12552	-18.427139999999998
86.07939	-17.88934	86.20665	-18.416990000000002
86.16052	-17.90964	86.28778	-18.48802
86.24165	-17.66611	86.36891	-18.52861
